baseMean log2FoldChange lfcSE stat pvalue padj
Solyc05g010516.1.1.1 449.903932472065 -1.66021471910241 0.381492038634952 -4.3518987317349 1.34963601303957e-05 0.00421073396106866
Solyc02g090220.3.1.1 227.301259728145 1.91069349876631 0.439328856412146 4.34911905029483 1.3668549955501e-05 0.00424395333281809
Solyc09g090790.3.1.3 646.346958479943 -1.50574265398571 0.347352617907224 -4.33491091288647 1.45819164100671e-05 0.0045058819406457
Solyc01g015080.3.1.1 1609.67971076667 -1.4061835408763 0.324764146135923 -4.32986078545683 1.49203635741211e-05 0.0045885091444947
Solyc06g075480.4.1.1 131.952389634155 2.06592870297463 0.47798111284833 4.32219735768133 1.54482906510319e-05 0.00472834837357791
Solyc01g073820.5.1.1 524.4466577974 1.54842958891469 0.359125254451264 4.31167000850624 1.62026123875013e-05 0.00493583543966796
Solyc01g080570.5.1.9 104.058677928132 2.50223899034098 0.580878486712992 4.30768060373583 1.64975377382965e-05 0.00500208442354302
Solyc02g062490.4.1.3 69.3381895267407 2.70548815039959 0.629509760264009 4.29776998098479 1.72525059119853e-05 0.00520654830284035
Solyc09g092410.4.1.1 165.703216692498 -2.03997963300993 0.475918354276883 -4.28640672224022 1.8158639696818e-05 0.00545451752976698
Solyc01g109500.4.1.1 1598.21319987674 1.95536300181588 0.456872885558669 4.27988410698709 1.86990658708811e-05 0.00553362646759258
Solyc06g073580.5.1.1 624.52109824456 2.26380449900083 0.529037064148185 4.27910377630315 1.87647362485333e-05 0.00553362646759258
Solyc06g082980.3.1.2 257.749451429426 2.19614534846092 0.513116699910484 4.28001144543541 1.86883702334277e-05 0.00553362646759258
Solyc10g009410.1.1.1 1737.49048374551 1.37870138783158 0.322151152308965 4.27967237723649 1.87168627615054e-05 0.00553362646759258
Solyc11g073120.2.1.3 2098.08454362212 -1.36061903829899 0.318334934176793 -4.2741744377428 1.91846798822216e-05 0.00563174998251654
Solyc03g083900.4.1.2 221.93594494814 1.92525779888698 0.450701874495463 4.27168802224798 1.93998857545588e-05 0.00566915575475527
Solyc07g063410.3.1.2 368.883863881669 -1.82349507687103 0.42729050497943 -4.26757687245781 1.97607686314541e-05 0.00574860342232689
Solyc12g094620.3.1.3 20964.791207285 1.53203188801248 0.359206224978718 4.26504826886908 1.9985898971099e-05 0.00578802388946869
Solyc07g053750.1.1.1 1520.88940020947 -1.51068612854314 0.354588343203213 -4.26039422191996 2.04066644607483e-05 0.00588349644733948
Solyc01g096250.2.1.1 322.967623395262 1.6694283667855 0.392206794241069 4.25650037505313 2.07651688537216e-05 0.00593387670314624
Solyc06g074070.3.1.2 867.495768604556 1.62819829970334 0.382496825466027 4.25676290965178 2.07408101218445e-05 0.00593387670314624
Solyc09g007020.1.1.1 23.9055495561598 5.3648535391311 1.26222097607753 4.2503283028958 2.13457410659513e-05 0.00607291035031395
Solyc01g073810.2.1.1 310.799387339217 2.23551029688226 0.526600466026139 4.24517341154668 2.18424431628051e-05 0.00615995049930252
Solyc04g078470.3.1.4 348.330433729855 1.71099278611939 0.402991295290229 4.24573137463716 2.17881540367401e-05 0.00615995049930252
Solyc02g080790.4.1.6 59.2955676387188 3.50558457520111 0.826700363265322 4.24045365282612 2.23068492376721e-05 0.00626356929333625
Solyc10g086570.3.1.1 121.110079665463 2.94852124829412 0.696380726043755 4.23406498488998 2.29504576955231e-05 0.00641639159693624
Solyc11g072920.2.1.1 591.491121725419 1.58500243350945 0.374523600020298 4.2320495515464 2.3157137215716e-05 0.00644626825717832
Solyc03g097600.4.1.3 306.489598871497 -1.66376642769357 0.393229325876877 -4.23103344081338 2.32620081658661e-05 0.00644766957668653
Solyc04g082140.3.1.3 2026.88320477056 1.6542930802764 0.391611085035598 4.22432648995629 2.39656407453315e-05 0.00659179931348695
Solyc12g017460.1.1.1 4354.22049208465 1.36374150096006 0.322845233081827 4.22413392306279 2.39861391513027e-05 0.00659179931348695
Solyc03g098710.1.1.1 74.3653400259762 -2.8943022754282 0.685880632674068 -4.2198337984032 2.4448248857011e-05 0.00669032545628596
Solyc01g074030.3.1.7 1051.24468300604 1.7175935280774 0.407243019131535 4.21761318767414 2.46901891475685e-05 0.00670530939874261
Solyc01g079940.5.1.2 1942.96903778843 1.55122623073553 0.367813478635591 4.21742627945508 2.47106567913775e-05 0.00670530939874261
Solyc11g062440.2.1.3 513.356262098612 1.52146493851426 0.361026877507524 4.21427055242597 2.50586754652055e-05 0.00677129447235943
Solyc02g080790.4.1.2 94.4365473024803 3.0792754696297 0.731385565466459 4.21019447883937 2.55150955307173e-05 0.00686589958151994
Solyc02g069910.2.1.1 807.676671775129 1.70827576832687 0.406246581741724 4.20502188843751 2.61056891240499e-05 0.00699567475107631
Solyc07g017610.3.1.25 493.78876503885 -1.6410493999298 0.390522842304633 -4.20218543490391 2.64350445328173e-05 0.00705466134718349
Solyc03g032090.1.1.1 7148.69306465526 -1.4664101346374 0.34916554238917 -4.19975615177681 2.67202590816925e-05 0.00710143116055089
Solyc02g070540.3.1.3 2113.23240073916 1.32213071094408 0.315102593989199 4.19587377623874 2.71821605640121e-05 0.0071945831702665
Solyc11g040340.3.1.2 979.119968339316 1.48515580016861 0.354119276010398 4.19394226968034 2.74147780523012e-05 0.00722653549458659
Solyc09g082280.3.1.1 6871.87573703089 -1.62367601630198 0.387384913865633 -4.1913764790158 2.77267128301427e-05 0.00727905108941576
Solyc04g072240.3.1.1 1483.77077507048 1.38292399790596 0.330399466111455 4.1856120840082 2.84398687961027e-05 0.00743604699024253
Solyc02g088820.4.1.6 148.286598552279 2.54469689107735 0.609672793973426 4.17387312707981 2.99464565546707e-05 0.0077983953919909
Solyc04g078460.3.1.3 427.14201211221 1.73860903463262 0.41678113915084 4.17151562610271 3.0258030275922e-05 0.00781649644511838
Solyc07g009500.3.1.1 2936.25030544292 -1.28888622700289 0.308944718172447 -4.1718992142907 3.02071252236686e-05 0.00781649644511838
Solyc11g073120.2.1.1 505.230633062785 -1.58962701210007 0.381362013347743 -4.16828880817392 3.06894927563643e-05 0.00789636980554391
Solyc06g034390.1.1.1 203.354804271198 1.84954598718456 0.443906307438408 4.16652333204612 3.0928025137043e-05 0.00792616555317663
Solyc03g121880.5.1.1 816.434720203065 -1.41821947790579 0.340962639528012 -4.15945711785024 3.19004902834979e-05 0.00811567513804067
Solyc07g055490.4.1.2 138.17489050558 2.25537288485382 0.542244813714376 4.15932587608264 3.1918823899265e-05 0.00811567513804067
Solyc03g115200.3.1.4 206.170839646487 2.05868995893974 0.495261489103437 4.15677375332888 3.2277335120696e-05 0.00817464649711682
Solyc04g082140.3.1.1 2103.36203887713 1.48646460749175 0.358202175689653 4.14979223571113 3.32777186224826e-05 0.00839508446905144
Solyc08g005800.4.1.13 1094.12685462357 1.42630524869563 0.34393193549283 4.14705673275683 3.3677663496666e-05 0.00846292164957854
Solyc02g080790.4.1.7 78.5295021853024 2.79379822501007 0.674278282879737 4.14339049016705 3.42208518820673e-05 0.00849249313374473
Solyc04g008330.1.1.1 42.0043175714869 3.69161766698572 0.890922473035644 4.14359024350037 3.41910434587515e-05 0.00849249313374473
Solyc05g008895.1.1.2 1444.05978384195 1.49392471760242 0.360614602012547 4.14271831829605 3.43213388855621e-05 0.00849249313374473
Solyc09g075290.3.1.2 32.068525542863 4.30917976161485 1.03959799221965 4.1450443285431 3.39747978989381e-05 0.00849249313374473
Solyc05g054315.1.1.1 357.428666871134 1.52661575365514 0.368830781131783 4.13906818994503 3.48719297661121e-05 0.00859579758837807
Solyc04g006940.5.1.1 670.357060605765 -1.38627997617403 0.335418495444537 -4.13298609051587 3.58080404446543e-05 0.0087596775302904
Solyc07g008370.5.1.3 44.5147624088965 3.1281273720516 0.756716254736556 4.13381812862026 3.56785850823685e-05 0.0087596775302904
Solyc11g042560.1.1.1 147.373518961034 2.14293149444383 0.518918489758301 4.12961098272284 3.6337756063745e-05 0.00885571683814634
Solyc07g162010.1.1.1 3551.78856721731 1.31087182112403 0.317829145638025 4.1244544092787 3.71614588995671e-05 0.00898861924588705
Solyc12g094620.3.1.2 4659.8556716142 1.59718485929196 0.387215904430998 4.12479146908744 3.71070804898145e-05 0.00898861924588705
Solyc12g094385.1.1.1 448.496904424561 -1.70638882690035 0.413898411850194 -4.12272378449705 3.74418569413028e-05 0.00902264927232545
Solyc03g093390.4.1.1 3098.66184705428 1.52819682349716 0.371186056027276 4.1170642018537 3.83729203823376e-05 0.0092126391975172
Solyc03g097900.3.1.5 318.480633188309 1.68466444459751 0.409410336258668 4.11485567265486 3.87421748850803e-05 0.00926684125343799
Solyc04g005070.3.1.1 1657.9424601178 1.52044879811745 0.369857348792702 4.1109060103322 3.94109616214586e-05 0.00939202480973078
Solyc01g079660.2.1.1 2198.11407672225 1.58909773944566 0.386676609229408 4.10962985998173 3.96293810158232e-05 0.00940935545869079
Solyc03g121870.3.1.5 79.3775010716036 -2.56084730332692 0.623624365604932 -4.10639392006891 4.01883895379528e-05 0.00950713030454237
Solyc02g062550.3.1.2 877.854805653594 1.55072412681918 0.377762111517603 4.10502821627445 4.0426553331721e-05 0.00952856812871973
Solyc04g081530.1.1.1 777.409809344444 1.44812705609495 0.353092157737248 4.10127221565925 4.10884850404327e-05 0.00964936923956809
Solyc12g096620.1.1.1 1023.01916360564 1.64354382416008 0.400893952973791 4.09969721909856 4.13691008392253e-05 0.00968006982028568
Solyc06g071730.3.1.3 111.862895359121 -2.1546154941404 0.525993374629224 -4.09627877092406 4.19844321193263e-05 0.00978858698603008
Solyc02g080790.4.1.3 26.4217003086899 4.23887747202646 1.03570636302902 4.09274059071094 4.26304551770801e-05 0.00990345343973449
Solyc06g083860.2.1.3 193.19100385741 2.17943471146886 0.532825256094082 4.0903367221092 4.30747365408099e-05 0.00997079797590892
Solyc03g115200.3.1.3 184.321206623543 1.87068251336207 0.457506111642332 4.08886890417003 4.33481737287198e-05 0.00999825627052921
Solyc06g068450.3.1.1 2680.15048708766 -1.4193106988562 0.347460483399928 -4.08481184671169 4.41125466553692e-05 0.0101383504914486
Solyc01g057770.3.1.5 208.844631208813 1.89286493733127 0.463859959733318 4.08068189032636 4.49037746729695e-05 0.0102836013330841
Solyc07g045010.3.1.5 503.588888567296 1.48959000766764 0.365884096370019 4.07120730976296 4.67701022084926e-05 0.0106731686955084
Solyc07g056570.1.1.1 6770.43877501031 -1.45608901310429 0.358293039257257 -4.06396120930166 4.82468474983372e-05 0.0109714010744282
Solyc12g009930.3.1.1 2785.00636246753 1.43748722387347 0.353796697957568 4.06303176986085 4.843943378137e-05 0.010976545657784
Solyc02g069110.5.1.7 41.959612009358 3.28362565796627 0.808720818113959 4.06027096671519 4.90157980319873e-05 0.0110683156241322
Solyc08g005800.4.1.2 152.0591808188 1.84421810892673 0.45431836771412 4.05930783341607 4.92183935281146e-05 0.0110753389924484
Solyc04g082040.3.1.5 765.776078823841 -1.36384000140348 0.336244075973889 -4.05610120402356 4.98986454496609e-05 0.0111489876540872
Solyc06g074070.3.1.1 336.921979446911 1.58511565320258 0.390814124622727 4.05593235590647 4.99347106160816e-05 0.0111489876540872
Solyc10g011660.3.1.4 601.22580345374 -1.38090266547811 0.340515490681282 -4.05532994318493 5.00635845852606e-05 0.0111489876540872
Solyc09g090790.3.1.1 3468.84727389276 -1.45833208833205 0.359790728125454 -4.05327868211087 5.05047786982509e-05 0.0112085897522008
Solyc08g006100.5.1.2 557.204946571362 -1.54911444375679 0.382347793296411 -4.05158463293616 5.08719180586353e-05 0.0112514048358315
Solyc06g073587.1.1.9 68.4553433787344 -3.6110407551231 0.892248104514654 -4.0471262834314 5.18502712833914e-05 0.0114286492150989
Solyc12g009930.3.1.2 3382.58852304442 1.40459596743722 0.347374522586004 4.04346282214599 5.26675107810334e-05 0.0115692965349003
Solyc08g068630.5.1.5 107.567767092005 2.58060328024518 0.638711460906257 4.04032718715209 5.33766838343721e-05 0.0116853321877675
Solyc04g074700.4.1.3 299.36089964037 1.7321737038683 0.429157223135068 4.03622171663445 5.43188861634375e-05 0.0118514267101592
Solyc06g062380.3.1.2 1862.69423747228 1.32365810613511 0.328514722182247 4.0292200524298 5.59622152260377e-05 0.0121688612246733
Solyc12g044600.3.1.17 26.202689020459 4.48028062336454 1.11266475648046 4.02662221236917 5.65838355630786e-05 0.0122627425111904
Solyc02g079790.3.1.1 461.430851937984 1.41253050921475 0.35116539818178 4.02240800639348 5.76061564601965e-05 0.0123598697558552
Solyc06g074670.4.1.5 229.878634131813 1.83147305461934 0.455274822824892 4.02278571710908 5.75138190047395e-05 0.0123598697558552
Solyc09g008860.5.1.2 1196.22837778707 1.38695369380068 0.344753396433069 4.02303126858373 5.7453865209179e-05 0.0123598697558552
Solyc07g040930.1.1.2 22.3569367599049 -6.07598698905776 1.51147128699143 -4.01991558910257 5.82189971825389e-05 0.0124089085017912
Solyc08g079900.3.1.1 222.31035000601 1.65261432150662 0.411040654388014 4.02056172270149 5.80595343202546e-05 0.0124089085017912
Solyc07g043420.3.1.3 9295.96681377991 1.3206880824736 0.328794559906289 4.01675770684897 5.90043337865749e-05 0.0125349272519887
Solyc09g090990.2.1.2 1059.62041493998 1.26457043252153 0.314929410458083 4.01540913781962 5.93427584055444e-05 0.0125654886011373
Solyc02g089650.3.1.1 140.008623625584 -1.95847417700694 0.488060686030059 -4.01276774193265 6.0010952117634e-05 0.0126654487243825
Solyc09g072700.4.1.1 1203.66570301206 1.57463014005889 0.392592374851676 4.01085258126522 6.0499878848872e-05 0.0127270461753024
Solyc01g068630.3.1.8 1148.75697405026 -1.45842927515966 0.363806461876033 -4.00880530719276 6.10267030692313e-05 0.0127950099543043
Solyc06g065870.3.1.9 138.024183108657 2.00162654318982 0.499400164539384 4.00806144114109 6.12191953776597e-05 0.0127950099543043
Solyc06g076400.3.1.1 740.260412848885 -1.32329817643483 0.33050976952234 -4.00380956468335 6.23305459853429e-05 0.0129210086087678
Solyc10g009310.5.1.1 173.386367431284 -2.29329158660206 0.57282713263732 -4.0034618752147 6.24222644999467e-05 0.0129210086087678
Solyc11g007730.2.1.4 204.58554757523 2.03461861177291 0.508142688642046 4.00403008298752 6.22724406388151e-05 0.0129210086087678
Solyc12g009220.2.1.2 1882.5136827629 1.67441575441115 0.418576667633913 4.00026060667956 6.3272765909645e-05 0.0130552133162195
Solyc02g090360.3.1.6 1081.11682209687 1.67107849295062 0.417939682115551 3.9983724074533 6.37795468072246e-05 0.0131178684455547
Solyc09g075550.3.1.3 1053.37811443083 1.46953780826248 0.367650990457169 3.99710009331168 6.41231921183473e-05 0.013146679344086
Solyc02g083880.3.1.3 1345.58930426158 1.32615819227331 0.331984046531281 3.9946443394784 6.47914401141632e-05 0.0131998762948041
Solyc07g005050.3.1.2 327.917751470504 1.6156945646177 0.404393160502804 3.99535581316169 6.45971621640612e-05 0.0131998762948041
Solyc05g053030.1.1.2 339.519612959721 -1.64678660696565 0.412529939862241 -3.99192021678614 6.55404248311848e-05 0.0132985997442398
Solyc12g088720.2.1.5 229.666211152119 8.1736181900391 2.04781376802183 3.99138745801809 6.56878591312208e-05 0.0132985997442398
Solyc04g054800.3.1.2 49.7435089455132 2.92925514562566 0.734408957070654 3.98858853425429 6.64675963344687e-05 0.0134144072077271
Solyc08g036640.3.1.3 308.449179240509 2.32882341011209 0.584159241153403 3.98662427305593 6.7020031113688e-05 0.0134418871098888
Solyc08g077900.3.1.4 3631.81649701663 -1.30842180167366 0.328201250556765 -3.98664477802579 6.70142418576315e-05 0.0134418871098888
Solyc02g076920.3.1.1 376.440934119962 -1.64537806428217 0.413400432649456 -3.98010726243573 6.88841800097203e-05 0.0137729972550705
Solyc02g084800.5.1.4 586.45979707658 1.48156877987951 0.373102722433588 3.97094068415227 7.15894031522535e-05 0.0142697124517865
Solyc11g011210.2.1.1 1982.6822306406 1.19887970618791 0.302430309900952 3.96415196142394 7.36573228711273e-05 0.0146367299251174
Solyc01g108500.4.1.2 92.353278367155 2.72327552415338 0.687236182195662 3.9626486420618 7.41228289641117e-05 0.0146840507366879
Solyc12g009270.1.1.1 400.185443819836 1.55753802051789 0.393236207197945 3.9608204738224 7.46926745381885e-05 0.0147516890123097
Solyc01g109750.2.1.1 406.765241628873 1.92092536294256 0.48555667003193 3.95613011106663 7.61736840809374e-05 0.0149983197113265
Solyc04g077050.3.1.2 317.698660793811 1.58168670648167 0.39999190367251 3.95429680440897 7.67600744701804e-05 0.015067839299189
Solyc05g014470.3.1.2 237.310239024746 2.47269721496129 0.625686088835849 3.95197729193882 7.75080971102193e-05 0.0151318012460172
Solyc06g076140.5.1.2 68.6155864593244 3.5761649823102 0.904938050339869 3.95183402992846 7.7554523124581e-05 0.0151318012460172
Solyc01g079200.5.1.1 482.021081528527 1.97929419750418 0.50157065132987 3.94619221092035 7.94038791841124e-05 0.0154294750544214
Solyc03g115200.3.1.1 349.971290406893 1.77867845595607 0.450785918016279 3.94572763892735 7.95580067684853e-05 0.0154294750544214
Solyc02g090360.3.1.1 2283.43740566757 1.32407923191971 0.336140658601582 3.93906300245904 8.18004495893731e-05 0.0158017083244524
Solyc03g122190.3.1.3 456.376732366555 1.96803868601704 0.499773590074604 3.93786051344422 8.22113591560499e-05 0.0158017083244524
Solyc09g075330.5.1.2 649.359312338242 1.38055094897719 0.350573133775468 3.93798273732349 8.21695044177905e-05 0.0158017083244524
Solyc09g014160.3.1.1 708.564196372322 1.36272979960689 0.346448540205955 3.93342629989662 8.37435238314134e-05 0.0160484399290218
Solyc04g081900.4.1.2 1512.91544340277 -1.25857116045356 0.320564575651868 -3.92610804825909 8.63313872157417e-05 0.0164954249975356
Solyc01g067860.3.1.2 116.376990213157 2.23813606349506 0.570344026239916 3.92418603601466 8.70234692206806e-05 0.0165786126525369
Solyc04g072700.4.1.2 839.678237735662 -1.33838538430463 0.341433215577211 -3.91990387356433 8.85842945345888e-05 0.0168263262048024
Solyc04g071085.2.1.2 11625.8766838359 1.12960348415652 0.288265570424171 3.91862088314728 8.90570626431298e-05 0.0168665197056264
Solyc05g007830.3.1.3 304.202710502031 1.53679662272534 0.392270109234746 3.91770004021815 8.9397851538201e-05 0.0168815556960237
Solyc12g011300.2.1.1 671.195947578662 1.54109316416479 0.393664344401254 3.91473900565905 9.05020505638073e-05 0.0170402432347283
Solyc01g079980.4.1.1 1037.28510193561 1.25219481763789 0.320083912746113 3.91208295004542 9.15034691325636e-05 0.0171068131430005
Solyc06g053760.3.1.1 457.735290685841 1.55751048631494 0.398167577327852 3.9116959164972 9.16502639664021e-05 0.0171068131430005
Solyc09g008380.3.1.4 151.036892440678 2.09163532394885 0.534537362844314 3.91298245798779 9.1163159389532e-05 0.0171068131430005
Solyc12g035400.2.1.1 661.568532891133 -1.30975917970278 0.334907610785679 -3.91080745113597 9.19880846357683e-05 0.0171203875560438
Solyc02g092050.3.1.1 219.25306151215 1.88349207724838 0.481797807143139 3.90929981275072 9.25640256787124e-05 0.0171780744436282
Solyc12g013620.2.1.3 282.711582640877 -1.70634444941028 0.436706279971315 -3.90730458358044 9.33314711679104e-05 0.0172708683981833
Solyc06g068960.1.1.1 392.19591073402 1.41119912265679 0.361447000130616 3.9043044267813 9.44967721530175e-05 0.0174365443976748
Solyc06g150133.1.1.1 90.2777949731661 -2.29070527262376 0.587205269910614 -3.90102982722287 9.57843470468379e-05 0.0176237740768629
Solyc05g005680.3.1.1 104.465614426465 2.26366222199969 0.580557297401233 3.89911940153468 9.65431608723366e-05 0.0177129273166399
Solyc08g076850.3.1.1 228.730446191435 1.61406537151564 0.414227843068467 3.89656416999678 9.75669651110363e-05 0.0178500559229489
Solyc05g053400.3.1.1 1186.66607551434 1.29885593116675 0.333441672058835 3.89530175741673 9.80765507659711e-05 0.017892598309514
Solyc02g082880.2.1.1 113.889210868866 2.54237007746487 0.652987922055804 3.89344119790259 9.88321672129225e-05 0.0179796592195633
Solyc06g051960.3.1.3 1044.80560556059 1.31990975999038 0.339323620996697 3.88982575428555 0.000100316225821756 0.0181983777978107
Solyc03g117800.4.1.8 128.947550128605 -2.05883736090393 0.529529363743491 -3.88805135630071 0.000101052248342199 0.0182805498667672
Solyc09g009810.1.1.1 1286.58224635978 -1.40364785504314 0.361212804250417 -3.88593050558096 0.000101938667467387 0.0183893939172591
Solyc04g071900.5.1.2 142.793313050587 1.93603299381377 0.498753805605946 3.88174079486299 0.000103711389503971 0.0186460618646653
Solyc07g062520.4.1.5 147.525600382883 1.89384306976596 0.487951967123671 3.8812079822725 0.000103938903584273 0.0186460618646653
Solyc10g086500.1.1.1 1444.78903295052 1.31652834342431 0.339613235620329 3.87655192831215 0.000105947206529466 0.0189536911138116
Solyc04g007250.1.1.1 457.599983309403 1.45146604889765 0.374879793734549 3.87181724157004 0.000108026939444256 0.0192723640972071
Solyc06g062380.3.1.3 5279.24838615844 1.16513980587446 0.300989558859456 3.87103064401816 0.000108376165473993 0.019281403632621
Solyc04g082140.3.1.7 118.912926677229 2.07792693118673 0.536977111030925 3.8696750541143 0.000108980508161559 0.0193356570826643
Solyc06g009190.5.1.3 214.298890459344 1.64947461229577 0.426373969506533 3.8686100237423 0.000109457543794066 0.0193670879268723
Solyc11g007730.2.1.3 428.791870445208 1.86978459564556 0.48348050790767 3.86734225075032 0.000110027957702649 0.0194148239463183
Solyc01g080570.5.1.5 37.5504253870443 3.17033341266933 0.820533892400083 3.86374462046415 0.000111661962273735 0.0196494627998975
Solyc09g010210.3.1.2 577.618426601304 1.50926607731062 0.391212045327751 3.85792333169644 0.000114354504305902 0.0200685940138145
Solyc07g009280.4.1.3 129.831989291604 -2.11270726611423 0.548338110611009 -3.8529280114418 0.000116713713113557 0.020427113876151
Solyc12g055970.3.1.5 108.525196929229 1.95383104852989 0.507678141272215 3.84856248416308 0.000118812993061906 0.0207383262646596
Solyc02g077000.3.1.2 1169.56588346563 1.21374269094124 0.31554670192954 3.84647560414769 0.000119829055872366 0.0208032260385729
Solyc03g117800.4.1.11 366.319539887345 -1.92439078625893 0.500276506186421 -3.84665432508204 0.000119741720243932 0.0208032260385729
Solyc12g008530.2.1.5 164.545028319996 -2.0055693828683 0.521757014958715 -3.84387622086308 0.000121106106378628 0.0209685645097709
Solyc02g089250.4.1.2 3243.51516726717 1.18872005508543 0.309708174680183 3.83819399120784 0.000123942549334794 0.0212714168299487
Solyc03g031940.5.1.1 226.45414506615 1.79911894098516 0.468955512989051 3.83643840652997 0.000124831485221123 0.0212714168299487
Solyc07g045010.3.1.7 223.197636452537 1.73536101183838 0.452318172094404 3.83659361684055 0.000124752653345672 0.0212714168299487
Solyc07g055490.4.1.1 169.907300691615 2.16025301464632 0.562764847232453 3.83864241924481 0.000123716447589533 0.0212714168299487
Solyc07g063390.3.1.12 46.1060512697842 -3.67871238317798 0.958608150765126 -3.8375559192166 0.000124264942944439 0.0212714168299487
Solyc11g066130.1.1.1 5285.07298683861 1.25108000253506 0.325908157372863 3.83875019459466 0.00012366216420255 0.0212714168299487
Solyc12g094620.3.1.7 4884.54909683942 1.46072183964494 0.381162641342705 3.83227966544497 0.000126961292714319 0.0215774058054635
Solyc07g005810.3.1.5 44.4813695986217 3.15250185620218 0.822884239253628 3.83103929546829 0.00012760312215437 0.0216295664959936
Solyc09g014350.3.1.2 175.664478492971 1.67358856210953 0.437015364742152 3.82958746335379 0.000128358257047626 0.0217006098341618
Solyc01g058720.4.1.2 625.289397830558 1.69976246303006 0.444209163120808 3.82649122113626 0.000129982782860511 0.0219178801114819
Solyc03g095650.3.1.1 384.976106274645 -1.56457104695919 0.408962523395631 -3.82570763200622 0.000130396975292925 0.0219304621311659
Solyc03g083900.4.1.5 295.110839576573 1.51843234304772 0.397030068996851 3.82447693920072 0.000131050011017524 0.0219830436663214
Solyc09g082280.3.1.3 12206.3253423644 -1.29561137756872 0.339242184831574 -3.81913404493594 0.000133920978295619 0.0224064368401236
Solyc05g051220.3.1.1 673.163738467142 -1.34838063812012 0.353547064776871 -3.81386460942931 0.000136810437350267 0.0228307278164211
Solyc01g111330.4.1.3 314.145075722707 1.48849148940565 0.390540357179897 3.81136408066528 0.000138202039342524 0.0230035157340693
Solyc03g083560.1.1.1 3154.229527926 1.13444640283073 0.297719482849855 3.81045402864295 0.000138711805571889 0.0230290124098811
Solyc07g042390.3.1.1 136.720324016118 1.84186637905582 0.483597408677774 3.80867710621476 0.000139712259367617 0.0231356336781525
Solyc01g074030.3.1.11 44.9991271622522 3.00640989405596 0.789514741234556 3.80792116605052 0.000140139930842134 0.0231471023366923
Solyc06g073580.5.1.2 611.992385101323 2.04747002853441 0.538534205975824 3.80193125304713 0.000143572569429244 0.0236515569410259
Solyc07g063420.3.1.3 267.126507080022 -1.56626350945491 0.412087267766895 -3.80080539236872 0.000144226543134028 0.0236515569410259
Solyc08g077790.3.1.2 29.7428116356387 3.48990615972855 0.918229214500519 3.80069170596682 0.000144292735356046 0.0236515569410259
Solyc01g068630.3.1.6 493.478451797494 -1.577165860811 0.415420708024204 -3.79655089490414 0.000146723250689406 0.0239890657620841
Solyc03g082570.5.1.2 31.5153180811206 5.19134900793389 1.36767940992016 3.79573529460163 0.00014720650232842 0.0240072988216516
Solyc01g095140.5.1.1 1221.63618755431 1.37644477136235 0.362852096146829 3.79340449174468 0.000148595801468503 0.0241120956041178
Solyc02g014310.4.1.7 31.1672192840304 4.41331976481401 1.16329131395097 3.793821643716 0.000148346250153689 0.0241120956041178
Solyc02g084800.5.1.2 307.577664148087 1.61874296094027 0.426932759485942 3.7915641865697 0.000149701446050819 0.0242306235309623
Solyc09g092410.4.1.4 526.86360303044 -1.3317932528517 0.351346595898418 -3.79053979289655 0.000150320246654794 0.0242699554236498
Solyc02g087330.3.1.3 56.5153054485888 3.67315558614139 0.970073990384657 3.78646950907827 0.000152802836058091 0.0245835317921348
Solyc06g070970.3.1.4 180.639323668244 2.00298097376804 0.529120299689499 3.78549259014149 0.000153404405441614 0.0245835317921348
Solyc12g014260.1.1.1 144.451963205361 1.95342504730201 0.515976059393096 3.78588310783194 0.000153163664593382 0.0245835317921348
Solyc05g012500.3.1.1 221.85024132994 1.55090251788123 0.409997945854135 3.78270801979335 0.000155131350971593 0.0247987448228896
Solyc01g057770.3.1.10 679.792707842979 1.39972165206296 0.370186255449648 3.78112809824013 0.000156119312425071 0.0248471894758004
Solyc03g123580.5.1.1 443.2553727431 -1.41709627840467 0.374830920311644 -3.78062801549686 0.000156433257545739 0.0248471894758004
Solyc10g044880.1.1.1 789.868736115268 -1.28053504181135 0.338731751781368 -3.78038089159666 0.000156588617829283 0.0248471894758004
Solyc04g072240.3.1.2 2477.63888998589 1.28232620061436 0.339663112984271 3.77528837131557 0.000159822663451219 0.0252982040465848
Solyc05g011970.3.1.1 1168.65766533766 -1.19282198924582 0.31612123585086 -3.77330547261484 0.000161098838336679 0.0254378610695829
Solyc06g076050.5.1.7 771.453146815064 1.34785134965693 0.357308856264023 3.77223045560609 0.000161794711405 0.0254854293950187
Solyc02g089620.3.1.4 1564.1850989781 1.50935740421387 0.40041847799864 3.76944993087705 0.000163607724155592 0.025708306670113
Solyc12g087940.2.1.2 221.126684997568 1.62173373431073 0.430354896153681 3.76836361989851 0.000164321221165786 0.0257577502556524
Solyc08g005800.4.1.12 232.690639729981 1.67534957855049 0.44521771202468 3.7629895067104 0.000167894249001611 0.0262541074794722
Solyc03g121100.4.1.3 244.017124196818 1.59512594484196 0.424010737675239 3.76199422115511 0.000168563943504461 0.0262951608681282
Solyc01g099880.5.1.6 520.18129234233 -1.58002385456447 0.420453678969173 -3.75790231741632 0.000171343740553922 0.0266643890420563
Solyc04g072047.1.1.6 24.9050945127606 4.39023155008361 1.16866872718658 3.75660907830788 0.000172231219623805 0.0267380688118859
